,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
4020,Ford,Figo,7,30000,Individual,Petrol,Manual,15.6,1196,70.02,5,295000
4021,Maruti,Alto,12,70000,Individual,Petrol,Manual,19.7,796,46.3,5,165000
4022,Maruti,Swift,8,50000,Individual,Petrol,Manual,18.6,1197,85.8,5,300000
4023,Maruti,Swift Dzire,7,101374,Dealer,Diesel,Manual,23.4,1248,74.0,5,530000
4024,Hyundai,Grand,2,25000,Individual,Petrol,Manual,18.9,1197,81.86,5,550000
4025,Ford,Ecosport,6,69000,Dealer,Diesel,Manual,22.77,1498,98.59,5,615000
4026,Jaguar,XF,10,70000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1550000
4027,Honda,City,6,128000,Dealer,Diesel,Manual,26.0,1498,98.6,5,600000
4028,Honda,City,5,95066,Dealer,Petrol,Manual,17.4,1497,117.6,5,580000
4029,Hyundai,Venue,2,15000,Individual,Petrol,Manual,18.27,998,118.35,5,958000
4030,Maruti,Swift,8,71233,Dealer,Diesel,Manual,28.4,1248,74.0,5,440000
4031,Honda,City,4,29000,Dealer,Petrol,Manual,17.8,1497,117.3,5,1025000
4032,Maruti,Eeco,3,33000,Dealer,Petrol,Manual,16.11,1196,72.42,5,350000
4033,Hyundai,i10,6,63168,Dealer,Petrol,Manual,19.81,1086,68.05,5,385000
4034,Tata,Hexa,4,10000,Individual,Diesel,Manual,17.6,2179,147.94,7,1150000
4035,Hyundai,i20,3,25645,Dealer,Diesel,Manual,22.54,1396,88.73,5,780000
4036,Hyundai,i10,11,90000,Dealer,Petrol,Manual,20.36,1197,78.9,5,275000
4037,Hyundai,i20,11,97845,Dealer,Diesel,Manual,23.0,1396,90.0,5,320000
4038,Mahindra,Scorpio,3,47000,Dealer,Diesel,Manual,16.36,2179,138.13,7,1550000
4039,Maruti,Swift Dzire,8,85000,Dealer,Petrol,Manual,20.85,1197,83.14,5,475000
4040,Mahindra,Bolero,9,75000,Dealer,Diesel,Manual,15.96,2523,62.1,7,435000
4041,Honda,City,10,79418,Dealer,Petrol,Manual,17.0,1497,118.0,5,440000
4042,Ford,Ecosport,8,92000,Dealer,Diesel,Manual,22.7,1498,89.84,5,430000
4043,Maruti,Alto,5,32903,Dealer,Petrol,Manual,23.95,998,67.05,5,347000
4044,Hyundai,i20,5,88098,Dealer,Diesel,Manual,21.9,1396,90.0,5,660000
4045,Maruti,Swift,7,81000,Dealer,Diesel,Manual,28.4,1248,74.0,5,475000
4046,Maruti,Baleno,5,98000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,575000
4047,Maruti,Alto,9,42000,Dealer,Petrol,Manual,19.7,796,46.3,5,211000
4048,Maruti,Swift Dzire,8,55002,Dealer,Diesel,Manual,26.59,1248,74.0,5,550000
4049,Hyundai,Creta,5,88000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1249000
4050,Maruti,Swift,5,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,535000
4051,Mercedes-Benz,C-Class,13,99000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,995000
4052,Maruti,Swift,7,50000,Dealer,Petrol,Manual,18.6,1197,85.8,5,500000
4053,Hyundai,Venue,2,15000,Dealer,Diesel,Manual,23.7,1396,88.7,5,1175000
4054,Mercedes-Benz,GLS,3,48000,Dealer,Diesel,Automatic,11.0,2987,258.0,7,6600000
4055,Hyundai,Verna,13,90000,Individual,Diesel,Manual,16.8,1493,110.0,5,190000
4056,Datsun,GO,6,30000,Individual,Petrol,Manual,20.63,1198,67.06,5,200000
4057,Maruti,Alto,8,40580,Dealer,Petrol,Manual,22.74,796,47.3,5,224000
4058,Volkswagen,Polo,7,79000,Dealer,Diesel,Manual,22.07,1199,73.9,5,440000
4059,Hyundai,Verna,8,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,430000
4060,Ford,Freestyle,2,13133,Dealer,Diesel,Manual,24.4,1498,98.63,5,880000
4061,Maruti,Vitara,5,51577,Dealer,Diesel,Manual,24.3,1248,88.5,5,768000
4062,Maruti,Alto,11,80000,Individual,Petrol,Manual,19.7,796,46.3,5,164000
4063,Mahindra,Scorpio,7,136542,Dealer,Diesel,Manual,15.4,2179,120.0,7,725000
4064,Maruti,Ertiga,8,138000,Dealer,Diesel,Manual,25.47,1248,88.5,7,690000
4065,Hyundai,Santro,14,60000,Individual,Petrol,Manual,17.8,1086,63.0,5,155000
4066,Ford,Ecosport,5,56393,Dealer,Diesel,Manual,22.77,1498,98.59,5,700000
4067,Mercedes-Benz,E-Class,8,140000,Dealer,Diesel,Automatic,14.21,2143,203.0,5,1500000
4068,Hyundai,i20,8,131000,Individual,Diesel,Manual,21.27,1396,88.76,5,430000
4069,Tata,Tiago,3,70000,Individual,Diesel,Manual,27.28,1047,69.0,5,410000
4070,Maruti,Vitara,3,13666,Dealer,Diesel,Automatic,24.3,1248,88.5,5,939000
4071,Hyundai,i20,5,62000,Dealer,Diesel,Manual,22.54,1396,88.73,5,580000
4072,Renault,KWID,5,34000,Dealer,Petrol,Manual,23.01,999,67.0,5,385000
4073,BMW,3,5,96500,Dealer,Diesel,Automatic,19.59,1995,184.0,5,2500000
4074,Hyundai,Grand,3,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,515000
4075,Renault,Duster,8,49400,Dealer,Diesel,Manual,19.01,1461,108.45,5,570000
4076,Mahindra,Scorpio,13,198000,Individual,Diesel,Manual,10.5,2179,120.0,7,350000
4077,Tata,Safari,3,65000,Dealer,Diesel,Manual,14.1,2179,153.86,7,950000
4078,Honda,WR-V,3,60000,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000
4079,Ford,Figo,10,75000,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000
4080,BMW,X5,11,95000,Dealer,Diesel,Automatic,11.7,2993,245.0,5,1899000
4081,Maruti,Swift Dzire,10,120000,Individual,Diesel,Manual,19.3,1248,73.9,5,350000
4082,Maruti,Alto,3,30000,Individual,Petrol,Manual,23.95,998,67.05,5,380000
4083,Hyundai,Creta,4,60000,Individual,Diesel,Manual,21.38,1396,88.7,5,880000
4084,Honda,Amaze,7,67000,Dealer,Diesel,Manual,25.8,1498,98.6,5,475000
4085,Toyota,Innova,5,70000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1800000
4086,Jaguar,XF,4,34600,Dealer,Diesel,Automatic,19.33,1999,177.0,5,3500000
4087,Maruti,Alto,8,66516,Dealer,Petrol,Manual,22.74,796,47.3,5,220000
4088,Maruti,Ciaz,4,44000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,780000
4089,Tata,Safari,9,100000,Individual,Diesel,Manual,13.93,2179,138.1,7,400000
4090,Maruti,Wagon R,9,109000,Individual,LPG,Manual,14.4,998,61.7,5,260000
4091,Mahindra,Bolero,9,150000,Individual,Diesel,Manual,15.96,2523,62.1,9,500000
4092,Volkswagen,Vento,8,49361,Dealer,Petrol,Manual,16.09,1598,103.2,5,500000
4093,Hyundai,i20,7,44000,Individual,Petrol,Manual,18.5,1197,82.85,5,550000
4094,Hyundai,Grand,5,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,425000
4095,Maruti,Ertiga,5,27000,Dealer,Petrol,Manual,19.01,1462,103.26,7,695000
4096,Renault,Duster,8,70209,Dealer,Diesel,Manual,20.45,1461,83.8,5,560000
4097,Maruti,Baleno,4,25000,Individual,Petrol,Automatic,21.4,1197,83.1,5,599000
4098,Honda,City,5,70000,Individual,Petrol,Manual,17.8,1497,117.3,5,715000
4099,Maruti,Swift Dzire,3,42048,Trustmark Dealer,Diesel,Manual,28.4,1248,74.02,5,747000
4100,Hyundai,Venue,2,10000,Individual,Petrol,Automatic,18.15,998,118.35,5,1000000
4101,Maruti,Wagon R,4,60000,Individual,Petrol,Manual,20.51,998,67.04,5,380000
4102,Maruti,Baleno,3,28563,Dealer,Petrol,Manual,21.4,1197,83.1,5,550000
4103,Maruti,Wagon R,9,66000,Dealer,Petrol,Manual,20.51,998,67.04,5,291000
4104,Maruti,Alto,3,35000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
4105,Maruti,Alto,2,1200,Individual,Petrol,Manual,22.05,796,47.3,5,350000
4106,Hyundai,Verna,8,70000,Individual,Diesel,Manual,22.32,1582,126.3,5,700000
4107,Mahindra,Scorpio,11,44000,Individual,Diesel,Manual,12.05,2179,120.0,7,440000
4108,Hyundai,i20,4,50000,Individual,Petrol,Manual,17.19,1197,81.86,5,680000
4109,Hyundai,Creta,5,120000,Individual,Diesel,Manual,19.67,1582,126.2,5,960000
4110,Hyundai,Creta,4,34000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1149000
4111,Hyundai,Grand,6,70000,Individual,Diesel,Manual,24.0,1120,70.0,5,380000
4112,Maruti,Wagon R,5,50000,Dealer,Petrol,Automatic,20.51,998,67.0,5,495000
4113,Mahindra,XUV500,6,55424,Dealer,Diesel,Manual,16.0,2179,140.0,7,850000
4114,Renault,KWID,3,5694,Dealer,Petrol,Manual,25.17,799,53.3,5,380000
4115,Ford,Figo,5,50000,Individual,Diesel,Manual,25.83,1498,99.0,5,525000
4116,Maruti,Swift Dzire,3,18677,Dealer,Petrol,Manual,22.0,1197,81.8,5,657000
4117,Renault,KWID,3,9200,Dealer,Petrol,Manual,23.01,999,67.0,5,450000
4118,Maruti,Swift,3,36000,Dealer,Diesel,Manual,28.4,1248,74.0,5,625000
4119,Maruti,Ciaz,2,10000,Individual,Petrol,Manual,21.56,1462,103.25,5,995000
4120,Maruti,Swift Dzire,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,690000
4121,Volkswagen,Vento,10,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,400000
4122,Maruti,Swift Dzire,6,10000,Individual,Petrol,Manual,20.85,1197,83.14,5,585000
4123,Honda,Amaze,8,92000,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000
4124,Ford,Figo,11,54523,Dealer,Diesel,Manual,20.0,1399,68.0,5,280000
4125,Ford,Figo,5,25780,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000
4126,Toyota,Fortuner,11,131000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1185000
4127,Maruti,Swift Dzire,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,450000
4128,Maruti,Ciaz,3,65120,Dealer,Petrol,Manual,20.73,1373,91.1,5,850000
4129,Maruti,Swift,3,50000,Individual,Diesel,Automatic,28.4,1248,74.0,5,550000
4130,Hyundai,Creta,4,66000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1149000
4131,Hyundai,Grand,2,7000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000
4132,Tata,Safari,14,74555,Dealer,Diesel,Manual,11.57,2179,138.1,7,105000
4133,Maruti,Alto,3,25000,Individual,Petrol,Automatic,23.95,998,67.1,5,410000
4134,Hyundai,i20,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,415000
4135,Maruti,Ciaz,4,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,600000
4136,Maruti,Swift Dzire,13,79000,Dealer,Diesel,Manual,19.3,1248,73.9,5,295000
4137,Maruti,Alto,9,67000,Dealer,Petrol,Manual,19.7,796,46.3,5,235000
4138,Hyundai,i20,5,51000,Dealer,Petrol,Manual,18.6,1197,81.83,5,621000
4139,Mahindra,Bolero,7,89000,Dealer,Diesel,Manual,15.96,2523,62.1,7,625000
4140,Maruti,Alto,12,26097,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
4141,Volkswagen,Polo,6,61000,Dealer,Diesel,Manual,20.14,1498,88.8,5,625000
4142,Hyundai,Grand,7,44904,Dealer,Petrol,Manual,18.9,1197,81.86,5,400000
4143,Maruti,Swift,10,133592,Dealer,Diesel,Manual,28.4,1248,74.0,5,360000
4144,Audi,Q7,9,130000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,1950000
4145,Toyota,Innova,13,119440,Dealer,Diesel,Manual,12.99,2494,100.6,7,400000
4146,Jeep,Compass,3,4000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1750000
4147,Ford,Aspire,4,54000,Dealer,Diesel,Manual,25.83,1498,99.0,5,675000
4148,Maruti,S-Presso,1,1000,Individual,Petrol,Manual,21.7,998,67.0,5,490000
4149,Maruti,Ciaz,3,30000,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000
4150,Hyundai,i20,6,72000,Dealer,Diesel,Manual,21.27,1396,88.76,5,600000
4151,Maruti,Alto,14,86156,Dealer,Petrol,Manual,19.7,796,46.3,5,185000
4152,Honda,Jazz,5,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,590000
4153,Volkswagen,Vento,10,56238,Dealer,Diesel,Manual,20.54,1598,103.6,5,415000
4154,Maruti,Vitara,2,66622,Dealer,Diesel,Manual,24.3,1248,88.5,5,910000
4155,Maruti,Swift,7,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,400000
4156,Toyota,Innova,11,80000,Individual,Diesel,Manual,12.8,2494,102.0,8,518000
4157,Maruti,Swift,4,70000,Dealer,Diesel,Manual,25.2,1248,74.0,5,630000
4158,Maruti,Alto,9,60000,Individual,Petrol,Manual,19.7,796,46.3,5,185000
4159,Maruti,Alto,3,15453,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,327000
4160,Maruti,Alto,6,70000,Individual,Petrol,Manual,23.95,998,67.05,5,265000
4161,Renault,Triber,1,5600,Individual,Petrol,Manual,20.0,999,71.0,7,800000
4162,Hyundai,Grand,6,142996,Dealer,Diesel,Manual,24.0,1120,70.0,5,420000
4163,Mahindra,Thar,5,62000,Dealer,Diesel,Manual,16.55,2498,105.0,6,799000
4164,Volkswagen,Polo,4,50000,Individual,Diesel,Manual,20.14,1498,88.0,5,790000
4165,Tata,Hexa,3,25000,Individual,Diesel,Manual,17.6,2179,153.86,7,800000
4166,Tata,Hexa,2,34293,Dealer,Diesel,Manual,17.6,2179,153.86,7,1380000
4167,Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,980000
4168,Maruti,S-Presso,2,5000,Individual,Petrol,Manual,21.7,998,67.0,5,420000
4169,Maruti,Wagon R,7,76470,Dealer,Petrol,Manual,20.51,998,67.04,5,310000
4170,Maruti,Wagon R,10,78010,Dealer,Petrol,Manual,20.51,998,67.04,5,309000
4171,Mahindra,Marazzo,2,33000,Dealer,Diesel,Manual,17.3,1497,121.0,8,1335000
4172,Maruti,Swift Dzire,7,101931,Dealer,Diesel,Manual,19.3,1248,73.9,5,530000
4173,Maruti,Swift,3,110000,Individual,Diesel,Manual,28.4,1248,74.0,5,600000
4174,Maruti,Swift,5,82000,Dealer,Diesel,Manual,25.2,1248,74.0,5,575000
4175,Hyundai,i20,6,90000,Dealer,Diesel,Manual,21.9,1396,88.76,5,540000
4176,Maruti,Alto,6,35236,Dealer,Petrol,Manual,22.74,796,47.3,5,300000
4177,Hyundai,Verna,3,75000,Dealer,Diesel,Manual,22.0,1582,126.2,5,900000
4178,Maruti,Alto,6,25000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
4179,Mahindra,XUV500,6,63516,Dealer,Diesel,Manual,15.1,2179,140.0,7,850000
4180,Maruti,Ciaz,3,14000,Dealer,Petrol,Manual,20.73,1373,91.1,5,840000
4181,Maruti,Wagon R,2,11400,Dealer,Petrol,Manual,20.52,1197,81.8,5,490000
4182,Maruti,Celerio,7,39000,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000
4183,Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,850000
4184,Hyundai,i10,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,145000
4185,BMW,3,6,40000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,3000000
4186,Honda,City,7,98000,Individual,Diesel,Manual,26.0,1498,98.6,5,580000
4187,Hyundai,Grand,4,25000,Individual,Petrol,Manual,18.9,1197,82.0,5,600000
4188,Maruti,Baleno,4,75000,Dealer,Diesel,Manual,27.39,1248,74.0,5,645000
4189,Maruti,Swift,5,46852,Dealer,Diesel,Manual,22.9,1248,74.0,5,620000
4190,Honda,City,13,70000,Dealer,Petrol,Manual,17.7,1497,78.0,5,235000
4191,Maruti,XL6,1,14000,Dealer,Petrol,Manual,19.01,1462,103.2,6,1150000
4192,Mahindra,Thar,4,30000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000
4193,Maruti,Celerio,6,50000,Individual,Diesel,Manual,27.62,793,47.0,5,290000
4194,Maruti,Swift,11,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,250000
4195,Maruti,Wagon R,5,40000,Individual,Petrol,Manual,20.51,998,67.04,5,325000
4196,Maruti,Ciaz,5,99000,Individual,Diesel,Manual,28.09,1248,88.5,5,651000
4197,Datsun,GO,4,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000
4198,Volkswagen,Polo,8,60000,Individual,Diesel,Manual,22.07,1199,73.9,5,400000
4199,Honda,City,12,80000,Individual,Petrol,Manual,17.0,1497,118.0,5,320000
4200,Mahindra,XUV500,6,87000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1350000
4201,Maruti,Swift,6,43000,Dealer,Petrol,Manual,22.0,1197,81.8,5,540000
4202,Maruti,Baleno,4,35000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,670000
4203,Honda,City,12,68759,Dealer,Petrol,Manual,17.0,1497,118.0,5,350000
4204,Volkswagen,Polo,6,87566,Dealer,Petrol,Manual,15.26,1598,103.5,5,441000
4205,Ford,Aspire,4,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,590000
4206,Skoda,Rapid,5,31800,Dealer,Petrol,Automatic,14.84,1598,103.2,5,685000
4207,Hyundai,Creta,2,5000,Individual,Petrol,Automatic,14.8,1591,121.3,5,1350000
4208,Maruti,Wagon R,4,41000,Dealer,Petrol,Automatic,20.51,998,67.0,5,435000
4209,Maruti,Baleno,3,60000,Dealer,Diesel,Manual,27.39,1248,74.0,5,850000
4210,Renault,KWID,1,4000,Individual,Petrol,Manual,25.17,799,53.3,5,429000
4211,Ford,Ecosport,6,69000,Dealer,Diesel,Manual,22.77,1498,98.59,5,599000
4212,Toyota,Innova,5,120000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1500000
4213,Maruti,Ciaz,3,29349,Dealer,Petrol,Manual,20.73,1373,91.1,5,990000
4214,Audi,A4,3,17000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,3400000
4215,Toyota,Fortuner,9,74896,Dealer,Diesel,Manual,12.55,2982,168.5,7,1400000
4216,BMW,3,11,51000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,925000
4217,Honda,CR-V,14,87000,Dealer,Petrol,Manual,10.8,2354,152.0,5,475000
4218,Maruti,Swift,8,77831,Dealer,Diesel,Manual,22.9,1248,74.0,5,450000
4219,Maruti,Celerio,2,58000,Dealer,Petrol,Manual,21.63,998,67.04,5,495000
4220,Maruti,Swift Dzire,4,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,560000
4221,Toyota,Innova,9,63000,Dealer,Diesel,Manual,12.99,2494,100.0,8,1035000
4222,Maruti,Ciaz,4,32000,Dealer,Petrol,Manual,20.73,1373,91.1,5,795000
4223,Hyundai,Grand,6,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,405000
4224,Honda,Amaze,7,20000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000
4225,Toyota,Innova,3,65750,Dealer,Diesel,Manual,13.68,2393,147.8,8,1925000
4226,Tata,Tiago,3,60000,Individual,Diesel,Manual,27.28,1047,69.0,5,425000
4227,Toyota,Innova,5,44236,Dealer,Diesel,Manual,12.99,2494,100.6,7,1611000
4228,Maruti,Alto,3,80000,Dealer,Petrol,Manual,22.74,796,47.3,5,290000
4229,Land Rover,Rover,7,40000,Dealer,Diesel,Automatic,12.65,2993,255.0,5,6300000
4230,Maruti,Wagon R,6,60000,Individual,Petrol,Manual,20.51,998,67.06,5,375000
4231,Tata,Safari,6,147000,Individual,Diesel,Manual,14.0,2179,138.1,7,800000
4232,Renault,KWID,4,40000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000
4233,Maruti,Eeco,11,97438,Dealer,CNG,Manual,15.1,1196,73.0,5,260000
4234,Datsun,RediGO,3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,255000
4235,BMW,6,3,12000,Dealer,Diesel,Automatic,17.09,2993,261.4,4,6400000
4236,Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,310000
4237,Mercedes-Benz,GL-Class,3,20000,Dealer,Diesel,Automatic,17.9,2143,167.6,5,5100000
4238,Maruti,Swift Dzire,5,90000,Individual,Diesel,Manual,26.59,1248,74.0,5,552000
4239,Hyundai,Grand,5,37400,Individual,Diesel,Manual,24.0,1120,70.0,5,520000
4240,Hyundai,Creta,5,39000,Dealer,Petrol,Manual,13.0,1591,121.3,5,920000
4241,Hyundai,i20,2,10000,Individual,Petrol,Automatic,17.4,1197,81.86,5,750000
4242,Hyundai,i20,7,58000,Dealer,Petrol,Manual,18.6,1197,81.83,5,590000
4243,Maruti,Alto,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,254000
4244,Maruti,Ciaz,5,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000
4245,Ford,Figo,7,60000,Individual,Diesel,Manual,20.0,1399,68.05,5,360000
4246,Renault,KWID,6,68000,Dealer,Petrol,Manual,25.17,799,53.3,5,325000
4247,Hyundai,i20,4,89823,Trustmark Dealer,Diesel,Manual,22.54,1396,88.73,5,690000
4248,Maruti,Swift Dzire,6,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,625000
4249,Maruti,Wagon R,8,37000,Dealer,Petrol,Manual,18.9,998,67.1,5,390000
4250,Maruti,Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,525000
4251,Hyundai,i10,10,82000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,285000
4252,Hyundai,i10,9,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,355000
4253,Maruti,Swift Dzire,7,110000,Individual,Diesel,Manual,23.4,1248,74.0,5,390000
4254,Maruti,Swift,8,50000,Individual,Petrol,Manual,18.6,1197,85.8,5,370000
4255,Maruti,Swift,11,85520,Dealer,Petrol,Manual,22.0,1197,81.8,5,280000
4256,Hyundai,Verna,2,10000,Individual,Petrol,Manual,17.0,1591,121.3,5,1170000
4257,Mahindra,Scorpio,8,209000,Individual,Diesel,Manual,12.05,2179,120.0,8,700000
4258,Mahindra,XUV500,8,182340,Dealer,Diesel,Manual,15.1,2179,140.0,7,825000
4259,Ford,Ecosport,6,60172,Dealer,Petrol,Automatic,16.5,1499,110.0,5,800000
4260,Hyundai,Verna,8,66000,Individual,Diesel,Manual,22.32,1582,126.32,5,500000
4261,Hyundai,i20,2,47527,Dealer,Diesel,Manual,22.54,1396,88.76,5,900000
4262,Hyundai,Grand,6,64000,Dealer,Petrol,Manual,18.9,1197,82.0,5,390000
4263,Hyundai,Santro,8,28054,Individual,Petrol,Manual,17.92,1086,62.1,5,398000
4264,Mahindra,Scorpio,14,75823,Dealer,Diesel,Manual,10.5,2179,120.0,8,310000
4265,Mahindra,XUV500,5,56500,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1275000
4266,Toyota,Fortuner,3,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2700000
4267,Mahindra,XUV500,3,40328,Dealer,Diesel,Manual,15.1,2179,152.87,7,1550000
4268,Hyundai,Verna,9,91462,Dealer,Diesel,Automatic,19.08,1582,126.32,5,580000
4269,Maruti,Swift Dzire,3,32000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000
4270,Ford,Ecosport,8,81000,Dealer,Diesel,Manual,22.7,1498,89.84,5,575000
4271,Hyundai,Creta,2,10000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,1550000
4272,Hyundai,i10,9,54943,Dealer,Petrol,Manual,20.36,1197,78.9,5,280000
4273,Maruti,Wagon R,12,64000,Individual,LPG,Manual,17.3,1061,57.5,5,160000
4274,Tata,Safari,9,80000,Individual,Diesel,Manual,13.93,2179,138.03,7,285000
4275,Maruti,Alto,4,25884,Dealer,Petrol,Manual,23.95,998,67.05,5,385000
4276,Ford,Figo,8,76000,Dealer,Diesel,Manual,20.0,1399,68.0,5,395000
4277,BMW,5,10,136000,Dealer,Diesel,Automatic,16.2,2993,235.0,5,1699000
4278,Maruti,Baleno,2,14000,Dealer,Petrol,Manual,21.01,1197,81.8,5,640000
4279,Mahindra,Bolero,7,120000,Dealer,Diesel,Manual,13.6,2523,63.0,7,625000
4280,Honda,City,4,71000,Dealer,Petrol,Manual,17.8,1497,117.3,5,850000
4281,Toyota,Innova,5,68194,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1950000
4282,Tata,Nexon,3,80000,Dealer,Diesel,Manual,21.5,1497,108.5,5,889000
4283,Hyundai,i10,11,52221,Dealer,Petrol,Manual,20.36,1197,78.9,5,320000
4284,BMW,X3,9,80000,Dealer,Diesel,Automatic,16.09,1995,184.0,5,1850000
4285,Ford,Freestyle,3,25000,Individual,Diesel,Manual,24.4,1498,98.63,5,771000
4286,Volkswagen,Polo,5,98000,Dealer,Diesel,Manual,20.14,1498,88.0,5,599000
4287,Hyundai,i20,3,26000,Dealer,Petrol,Manual,18.6,1197,81.86,5,675000
4288,BMW,X5,6,70000,Dealer,Diesel,Automatic,15.3,2993,258.0,5,3500000
4289,Mahindra,Bolero,6,120000,Individual,Diesel,Manual,15.96,2523,63.0,9,400000
4290,Hyundai,Grand,4,46139,Dealer,Diesel,Manual,24.0,1186,73.97,5,375000
4291,Jaguar,XF,6,60000,Individual,Diesel,Automatic,16.36,2179,187.7,5,2400000
4292,Hyundai,i20,2,12000,Individual,Petrol,Manual,18.6,1197,81.86,5,735000
4293,Mahindra,Bolero,6,61440,Dealer,Diesel,Manual,15.96,2523,62.1,7,650000
4294,Ford,Figo,5,61706,Dealer,Diesel,Manual,25.83,1498,99.0,5,595000
4295,Tata,Tiago,2,6500,Individual,Petrol,Manual,23.84,1199,84.0,5,500000
4296,Mahindra,XUV500,8,72423,Dealer,Diesel,Manual,15.1,2179,140.0,7,760000
4297,Hyundai,Verna,8,90000,Individual,Diesel,Manual,22.32,1582,126.32,5,520000
4298,Hyundai,i20,3,60000,Individual,Diesel,Manual,22.54,1396,88.73,5,725000
4299,Maruti,Baleno,6,43642,Dealer,Petrol,Manual,21.4,1197,83.1,5,629000
4300,Maruti,Alto,7,56000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000
4301,Toyota,Innova,6,82000,Dealer,Diesel,Manual,12.99,2494,100.6,7,1299000
4302,Maruti,Alto,7,60000,Individual,Petrol,Manual,23.95,998,67.05,5,315000
4303,Honda,City,4,91000,Dealer,Diesel,Manual,25.6,1498,97.9,5,850000
4304,Porsche,Cayenne,9,87000,Dealer,Diesel,Automatic,15.15,2967,240.0,5,4200000
4305,Mahindra,XUV500,9,100000,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
4306,Maruti,Swift Dzire,3,12500,Individual,Petrol,Manual,22.0,1197,81.8,5,650000
4307,Honda,Amaze,7,78000,Dealer,Diesel,Manual,25.8,1498,98.6,5,485000
4308,Volkswagen,Polo,9,60000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000
4309,Maruti,Vitara,4,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,950000
4310,Toyota,Innova,6,78000,Dealer,Diesel,Manual,12.8,2494,102.0,8,1375000
4311,Hyundai,Creta,5,85204,Dealer,Diesel,Manual,19.67,1582,126.2,5,1025000
4312,Maruti,Swift,4,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,620000
